CUID,RUID,SSN,FNAME,MINIT,LNAME,STNUM,STADD,APT,CITY,STATE,ZIP
12538,0,650143045,Hunsberger,,Marjean,640,Munteanu Avenue,5u3,Isleton,CA,95641
12539,0,576684413,Sir,N,Versie,364,Teodora Ln,8b3,Nashville,TN,37200
12540,0,102801848,Doolittle,V,Chavis,,PO Box 493,,Tacoma,WA,98407
12541,0,205020075,Brion,W,Mangione,265,Oshaughnessey Ave,2l2,Tulsa,OK,74116
12542,0,254764006,Fabijanic,I,Rooker,961,Meloty Lane,3h8,Christiansted,VI,00820
12543,0,213512725,Concklin,,Nalepa,567,Willette Ave,3n1,Port Heiden,AK,99549
12544,0,444673216,Audiberti,,Fussell,425,Hamsinah Ave,7o7,Centenary,SC,29519
12545,0,287583481,Lyndsey,R,Woodroffe,702,Otal Road,8q1,Appleton,WI,54915
12546,0,702330058,Sandhu,I,Phifer,374,Vaganov Avenue,7u1,Christiansted,VI,00824
12547,0,550282332,Dilen,N,Tjerk,,PO Box 603,,Kingston,ID,83839
12548,0,538225065,Wasylenko,V,Scalmanini,772,Payton Ave,7d8,South Pittsburg,TN,37380
12549,0,281302074,Michel,N,Aguirre,285,Rastbichler Lane,8s8,Orford,NH,03777
12550,0,207824254,Shackleton,,Ysabel,197,Azadkhanian Avenue,1n7,Kirwin,KS,67644
12551,0,280551603,Sipher,,Kampsen,712,Woodman Parkway,3i1,Gardner,KS,66030
12552,0,484536428,Nobuyuki,X,Saikaley,381,Tomarchio St,4z5,San Juan,PR,00921
12553,0,756770438,Procaccini,M,Emanuele,440,Rossillion Avenue,0q0,Jay,ME,04239
12554,0,754228004,Edeltraud,,Chihogi,202,Hisham Lane,8s3,Nicoma Park,OK,73066
12555,0,381173075,Ballyk,X,Hestand,,PO Box 4329,,Kosrae,FM,96944
12556,0,145448028,Gach,,Horts,832,Phelan,0w7,Canton,OH,44712
12557,0,636385758,Korf,Y,Finucane,234,Padula Avenue,7n7,Camden,TN,38320
12558,0,622237671,Simpson,C,Lahu,141,Riches Pkwy,8f5,Bedford,VA,24523
12559,0,578562441,Crouzillas,D,Ci,169,Luigia Ave,5k6,Mississippi State,MS,39762
12560,0,780773228,Beppino,,Kanert,,PO Box 1107,,Morrisville,VT,05657
12561,0,135512778,Mohnam,Y,Pazdel,158,Stelten Ave,8v0,Leonardo,NJ,07737
12562,0,521114058,Shizuo,R,Steininger,548,Jimmietta Ave,2b4,Storden,MN,56174
12563,0,435314327,Usui,V,Gaspoz,441,Akerhielm Street,1z4,Charlotte Amalie,VI,00803
12564,0,121606340,Juanta,R,Hongslo,813,Amsell St,0q0,Lynchburg,SC,29080
12565,0,478384126,Cohoe,N,Meeing,632,Pomaret Ave,0s5,Kaycee,WY,82639
12566,0,652140567,Weihs,T,Confino,586,Tuesday Street,2h5,Alton,KS,67623
12567,0,254262055,Sivasothy,P,Henri,657,Dammertz Avenue,1c4,Middleburg,MD,21768
12568,0,525883556,Vanbiervliet,D,Wheyming,223,Awano Rd,2e4,Hawthorne,CA,90251
12569,0,730288648,Khosravi,C,Omond,563,Dekai Street,5x1,Glyndon,MD,21071
12570,0,420044587,Gaube,X,Heloise,740,Estoesta Ln,3l2,Christiansted,VI,00820
12571,0,348028888,Emma,T,Servida,409,Ohlsen Avenue,0p7,Amburgey,KY,41801
12572,0,644227720,Tritto,N,Donnay,780,Kanwaljit Ln,7u1,Laingsburg,MI,48848
12573,0,582620052,Trembois,J,Christiana,791,Cung,5s1,Clifton,NJ,07012
12574,0,587880521,Murshid,J,Parmigiani,,PO Box 507,,Mount Holly,SC,29463
12575,0,458480651,Cavaney,W,Wiestler,578,Aguil Parkway,6t1,Flat Fork,KY,41427
12576,0,432145020,Prema,O,Torbjoern,908,Waihung Lane,6n3,Herndon,VA,22091
12577,0,356065226,Yeung,D,Buerkle,326,Pfifferling Street,7l8,Hallett,OK,74034
12578,0,402336150,Keil,G,Leau,781,Ploeger,0o6,Jersey,GA,30235
12579,0,430028214,Monte,J,Tsugio,950,Maiorano St,3z0,Yarmouth Port,MA,02675
12580,0,114211672,Oosterhout,O,Huettemann,850,Golightly St,4a6,Ranchester,WY,82839
12581,0,120508367,Stevens,B,Meisburg,489,Gassert,0q0,Atlanta,GA,30322
12582,0,208500362,Demartino,Q,Zelock,249,Arild Rd,8d0,Skyland,NC,28776
12583,0,585032452,Catarino,N,Takaaki,512,Juang St,8r0,Langston,OK,73050
12584,0,313125344,Turnbull,,Furchak,788,Problems Parkway,2h8,Haysville,KS,67060
12585,0,543383173,Keilty,O,Krueger,727,Boulet St,3i0,Elbing,KS,67041
12586,0,716375767,Huppert,O,Dantan,,PO Box 1474,,Lake Hubert,MN,56459
12587,0,370186447,Jammes,,Martineu,764,Jong Street,5r3,Ponce,PR,00733
12588,0,177312448,Jethro,,Jade,,PO Box 4259,,Welty,OK,74882
12589,0,517430188,Tarver,,Samieian,131,Coronado Street,1r7,Ward,AR,72176
12590,0,716180343,Niehaus,Y,Robbe,,PO Box 1662,,Anchorage,AK,99516
12591,0,518186054,Johnsson,,Hishiyama,194,Ducich Rd,6g5,Norma,NJ,08347
12592,0,737503375,Hyacinthe,L,Weikun,,PO Box 2719,,White Stone,SC,29386
12593,0,704730374,Banville,N,Buckenmaier,757,Vardy Pkwy,1q1,Salt Lake City,UT,84144
12594,0,123640258,Hammons,V,Shigeya,,PO Box 4165,,Sebasco Estates,ME,04565
12595,0,413306235,Moreau,O,Siso,919,Nishith Pkwy,1x2,Milan,IL,61264
12596,0,107434355,Bachta,,Senng,54,Melodie,1p4,Harrison,NE,69346
12597,0,182276686,Trentacosti,S,Ahm,,PO Box 4994,,Crystal Beach,FL,34681
12598,0,116178661,Levert,K,Barrar,14,Pelegrino Rd,2h4,Warsaw,NC,28398
12599,0,520426575,Sieloff,H,Vandyck,86,Reports Lane,2b8,Clear Creek,WV,25044
12600,0,663825816,Spade,W,Wigand,435,Yokoyama,0a7,Saint Regis,MT,59866
12601,0,586703351,Shigekiyo,O,Eystad,739,Nessett Street,3i2,Mound City,SD,57646
12602,0,742857246,Milone,W,Theologos,986,Colina Lane,4y0,Ivesdale,IL,61851
12603,0,327772116,Kick,T,Tech,590,Grzeskowiak Road,3g6,Moss,MS,39460
12604,0,251615226,Buggermann,,Britt,336,Chuan Avenue,2k3,Agana,GU,96916
12605,0,701431217,Roque,,Davidde,800,Nory St,8x7,Edwards,CO,81632
12606,0,752302833,Faltens,,Greaney,191,Zaiton Ave,0q7,Hainesport,NJ,08036
12607,0,482811011,Rodilio,,Fallahi,948,Wylo Avenue,4a2,Elysian,MN,56028
12608,0,102671633,Laidlaw,O,Pahal,618,Versis Avenue,4g5,Reno,NV,89500
12609,0,318248060,Christiano,,Bernhart,54,Urista Rd,3w6,Kosrae,FM,96944
12610,0,316744484,Ruehle,R,Sallehuddin,536,Fiano Parkway,8g4,Washington,DC,20418
12611,0,278666187,Barre,W,Caravajal,808,Bovati St,6v5,Dawson,WV,24932
12612,0,722285111,Cross,N,Bocelka,105,Enoch Rd,7m2,Chatsworth,IL,60921
12613,0,644814786,Gierek,H,Nahomi,,PO Box 462,,Baton Rouge,LA,70828
12614,0,324046877,Idelson,O,Hisko,482,Koeberer Avenue,0k5,San Juan,PR,00903
12615,0,216223285,Kalin,M,Romaric,256,Delallee Rd,4o2,Southern Md Facility,MD,20745
12616,0,430857356,Hatsuo,,Rosliah,73,Ardovino Ave,5p5,San Luis Obispo,CA,93409
12617,0,472054346,Lorente,Z,Ledden,896,Calida Pkwy,4i6,East Hampstead,NH,03826
12618,0,462435052,Syyed,,Xaviere,,PO Box 2527,,Hiawatha,WV,24729
12619,0,656113555,Florencio,O,Eb,351,Sittampal St,5l7,Watertown,TN,37184
12620,0,114515818,Lizardo,Z,Camus,840,Brogdon Rd,3p1,Victoria,MS,38679
12621,0,666770551,Kaiwai,,Braz,349,Alysia,2c2,Salt Lake City,UT,84124
12622,0,288405450,Zelsmann,P,Harli,25,Liz,6m0,Howes,SD,57748
12623,0,677083742,Cang,W,Sechen,956,Jerde Ln,6x1,Leesville,LA,71459
12624,0,177732387,Helita,I,Earnhardt,419,Porst Avenue,4o2,Fruitland,MD,21826
12625,0,372143120,Cataliotti,Y,Waidler,287,Gerringer Avenue,8a7,Carson City,NV,89714
12626,0,258213200,Olenolin,,Stratz,70,Eakes Rd,7g5,Little Falls,MN,56345
12627,0,577204313,Adelbert,F,Robe,617,Schnitker Lane,6j8,Little Rock,AR,72297
12628,0,466013120,Klinck,K,Corchia,557,Breazeale Road,6y3,Young Harris,GA,30582
12629,0,676148683,Sinniah,Y,Tallou,290,Tatar Street,8h3,Agana,GU,96929
12630,0,586484550,Hirotaka,C,Beisser,614,Shiung Lane,7f3,Newton Grove,NC,28366
12631,0,620311847,Benyamin,T,Ngan,818,Angelene St,5s4,Mount Calm,TX,76673
12632,0,651301337,Polychronis,K,Ricoriki,214,Chiverton Rd,2z7,Grand Rapids,MI,49528
12633,0,462071324,Mathena,C,Zorzi,675,Catalin Street,6k2,Varnville,SC,29944
12634,0,445550466,Brillanti,M,Sterne,496,Nyeita,6k8,Ridgely,MD,21683
12635,0,450816666,Flat,U,Benni,1000,Brandea Ln,8a2,Akiachak,AK,99551
12636,0,162078532,Erdinc,P,Teerdhala,717,Goose Ave,3i7,Bealeton,VA,22712
12637,0,271823057,Freda,B,Twana,196,Brahmananda Road,4n2,Clarksburg,WV,26302
12638,0,654346512,Lui,L,Mckelvey,113,Trump St,2m5,Stone Mountain,GA,30086
12639,0,373830213,Gieson,S,Yama,912,Vinall,7z2,Chevak,AK,99563
12640,0,225680778,Elsey,K,Slavich,406,Rudell Pkwy,1w6,Brogan,OR,97903
12641,0,243881561,Wander,C,Powlick,702,Leforestier Rd,5m5,Fresno,OH,43824
12642,0,713787307,Allis,L,Lauriston,656,Fairless Street,6c2,Readsboro,VT,05352
12643,0,633375877,Mullerleile,O,Singhal,892,Osterkamp Rd,2a4,Anchorage,AK,99524
12644,0,407332223,Cherida,,Abdellaziz,772,Pentti Ave,3g8,Little Creek,DE,19961
12645,0,528520417,Benit,R,Clarke,824,Roussos Road,6t8,Scappoose,OR,97056
12646,0,203474766,Namont,Z,Kemmerer,752,Panolil St,3d3,Seattle,WA,98106
12647,0,433242380,Voskian,,Christofanelli,768,Tweedy Avenue,4b2,Steuben,ME,04680
12648,0,720111456,Amsden,V,Cate,848,Hertzschuch Lane,8m7,Lamar,MO,64759
12649,0,106874148,Soumet,,Baney,496,Job Street,6f2,Brandsville,MO,65688
12650,0,353138718,Engtv,T,Frahnert,262,Denman Pkwy,0c6,Washington,DC,20229
12651,0,360221175,Aleide,G,Kositpaiboon,331,Byron,7j5,Aguadilla,PR,00605
12652,0,336522156,Kyger,H,Verley,214,Ky Parkway,2f2,Fontana,CA,92335
12653,0,712514846,Robello,H,Rheault,,PO Box 3658,,Deer Grove,IL,61243
12654,0,180426406,Antinelli,,Settle,,PO Box 3830,,Shepherd,TX,77371
12655,0,670244018,Veith,V,Fosket,506,Wini Avenue,1r0,Jacksonville,FL,32222
12656,0,423015171,Oakes,Y,Neumeister,986,Brinkmann,4u0,Paragould,AR,72439
12657,0,587857462,Neuhofer,V,Verardi,760,Shaeffer Parkway,7v2,Toa Baja,PR,00759
12658,0,142428007,Birchum,M,Crysta,404,Traces Street,7h5,Filbert,WV,24835
12659,0,254344318,Kwek,E,Sudor,870,Muniammal Street,0h8,Wellfleet,MA,02667
12660,0,716576122,Nuber,,Sikyin,858,Chimera St,1b6,New Brunswick,NJ,08905
12661,0,121817371,Goreti,J,Karattup,426,Blostein Ave,7q3,Agana,GU,96915
12662,0,784808171,Kosin,,Lik,345,Perignon Road,3g5,Duncanville,TX,75138
12663,0,445860674,Harwood,S,Croxford,965,Beique Avenue,6y2,Rensselaer,NY,12144
12664,0,574332244,Maritza,H,Conry,361,Independence Avenue,0h1,Abernathy,TX,79311
12665,0,560412601,Setoh,W,Denton,586,Daring Street,6y8,Hartford,CT,06176
12666,0,376136543,Aylmer,Q,Small,616,Witzman Rd,5x5,Richmond,VA,23234
12667,0,754426463,Dzikowski,C,Swact,240,Brumder Rd,8m7,Ekwok,AK,99580
12668,0,417544337,Heyler,P,Rayonez,356,Duboin Street,7v4,Waveland,AR,72867
12669,0,428351312,Jevnikar,F,Hornacek,577,Dubini,5t8,Huntsville,AL,35808
12670,0,321261561,Ter,C,Mehboobjaan,935,Eggleston St,6b3,Texola,OK,73668
12671,0,227483463,Papineau,D,Radon,253,Madhun,6a4,Daytona Beach,FL,32018
12672,0,761835384,Pilling,T,Donati,2,Penaroza Street,6i5,Pinehurst,ID,83850
12673,0,318672688,Gillicuddy,W,Odilon,,PO Box 1949,,Baltimore,MD,21233
12674,0,310560208,Casale,C,Boissier,905,Mathivanan Road,8z3,Longview,WA,98632
12675,0,371031260,Bradl,,Dommety,934,Staats Road,5v4,Opelika,AL,36801
12676,0,501874485,Cabuag,X,Yannig,389,Nicolai St,0y1,Chewsville,MD,21721
12677,0,658520310,Irmgard,M,Jetts,25,Garwood Lane,3c3,Ruby Valley,NV,89833
12678,0,778337113,Leliakov,T,Keats,807,Bulz Road,0o5,Monroeville,NJ,08343
12679,0,102848054,Duff,,Petruno,6,Suppa Pkwy,6g7,Panama City,FL,32405
12680,0,721533678,Buckie,,Stewart,823,Meltsch Avenue,1d5,Washington,DC,20001
12681,0,683845746,Aisha,C,Consuela,,PO Box 4126,,Timblin,PA,15778
12682,0,185340363,Bricon,,Kahnberg,14,Sigl Avenue,5i4,Helotes,TX,78023
12683,0,550736174,Yante,,Nazar,24,Kubac Lane,4x6,Richfield,UT,84701
12684,0,101021402,Danker,T,Yafa,259,Norhany Avenue,4a0,South Greenfield,MO,65752
12685,0,226440500,Hamamah,Z,Butch,488,Guia Lane,1f7,Mansfield,OH,44904
12686,0,505262245,Broussard,N,Drwiega,46,Susumu,3c8,Agana,GU,96918
12687,0,555322437,Andonis,,Harui,716,Waiching Rd,5s3,Washington,DC,20543
12688,0,704526438,Karges,S,Fraidenburg,515,Hazzard Parkway,8n4,Eek,AK,99578
12689,0,720358488,Mcfarlane,T,Uhas,235,Tomasino Parkway,7i4,Waldorf,MD,20601
12690,0,512610561,Soule,L,Seng,803,Cappola Lane,6m2,Carolina,RI,02812
12691,0,236703860,Swact,W,Datema,905,Dambrosio Street,0z4,South Fork,PA,15956
12692,0,416038662,Gording,H,Stanko,632,Khuay Ave,7t3,Delavan,MN,56023
12693,0,760437808,Usha,G,Hlawaty,,PO Box 2350,,Cruz Bay,VI,00831
12694,0,728762362,Scarioni,X,Wardrop,85,Yungyu Road,3l2,APO Miami,FL,34032
12695,0,345253065,Zahid,K,Cortes,633,Colgate Avenue,4e6,Pawlet,VT,05761
12696,0,108113567,Lohre,A,Ramadoss,863,Vossen Rd,0z8,Kamiah,ID,83536
12697,0,445277787,Hamel,,Hotlist,524,Haeupler St,4a3,Minneapolis,MN,55483
12698,0,773142317,Mignot,N,Heumueller,931,Unitt Ave,1c3,Culdesac,ID,83524
12699,0,222020455,Parfitt,E,Tegt,530,Zlotnick Avenue,5o1,Richmond,VA,23222
12700,0,630365835,Steelman,Q,Cordelle,785,Iolanthe St,0r4,Cresco,IA,52136
12701,0,625058482,Wallkamm,E,Payette,908,Dagny,0a4,Carthage,SD,57323
12702,0,224821264,Nale,J,Peacocke,702,Bonalumi Road,0x0,Towner,CO,81080
12703,0,273827158,Gyger,N,Prokop,992,Friederike,7d7,Brimfield,MA,01010
12704,0,246137656,Helem,J,Newton,291,Yeck Avenue,7z0,Cincinnati,OH,45250
12705,0,371555160,Ulr,J,Caram,877,Peisker Road,3l1,Dundee,OR,97115
12706,0,483051188,Mercado,S,Thibaut,939,Siami,2x3,Washington,DC,20468
12707,0,128886683,Marieluce,E,Bohorquez,44,Goris Ave,8r0,Minneapolis,MN,55455
12708,0,180226718,Lynnell,M,Sheu,889,Bince Avenue,4u3,Wellford,SC,29385
12709,0,380235604,Maton,,Shouchern,,PO Box 4712,,Hiwasse,AR,72739
12710,0,448670423,Connorscronin,H,Forest,143,Borozny Street,6m0,Thompson Falls,MT,59873
12711,0,176424238,Ferrari,C,Gruber,545,Brindle St,1r1,El Paso,TX,79974
12712,0,670772280,Sundry,O,Gildea,195,Vergil Ave,8c1,Marysville,WA,98270
12713,0,380375064,Ramaglia,F,Petrus,608,Carbonel Road,2o8,Fort Lauderdale,FL,33314
12714,0,776740756,Carle,,Haddon,925,Grelck Ave,4q0,Damascus,PA,18415
12715,0,664683278,Brunner,B,Mugniot,540,Palmby Road,7y6,Romayor,TX,77368
12716,0,256601717,Elledge,B,Oscar,393,Elpidio Street,7b3,Thida,AR,72165
12717,0,278476613,Poster,I,Neft,423,Brinkley,7j3,Purdy,MO,65734
12718,0,602388461,Yateman,,Rieder,734,Jasmawi Street,4h0,Chokio,MN,56221
12719,0,525748165,Pet,Z,Reinold,780,Rodgin Avenue,1q3,Patterson,MO,63956
12720,0,207774544,Manton,G,Miem,75,Arlira,4h4,Imperial,PA,15126
12721,0,517315246,Donnie,R,Camuzet,911,Vasugee Street,0d3,Russell,KS,67665
12722,0,611335310,Baeverstad,G,Sumathi,,PO Box 2895,,Farson,WY,82932
12723,0,216377332,Spitale,E,Trostle,950,Mokros,0b1,Newtonsville,OH,45158
12724,0,665037865,Licha,X,Gahlot,812,Artini Ave,4j8,Oberlin,LA,70655
12725,0,153741045,Burnie,R,Vilson,744,Eryn,5y5,Modale,IA,51556
12726,0,345883241,Gaarder,R,Ngoh,151,Cassandre Ave,8i4,Tamassee,SC,29686
12727,0,272502626,Hopewell,N,Helka,527,Barnhill Street,3m5,North Hampton,NH,03862
12728,0,140350085,Meckley,X,Pulmu,898,Melchiorsen,3u3,Deer Lodge,MT,59731
12729,0,337504337,Noone,F,Peregrino,740,Chuanhsing Avenue,2c0,Inglewood,CA,90304
12730,0,265176280,Erdreich,I,Benner,,PO Box 1851,,Perrysburg,OH,43551
12731,0,612087131,Sickler,,Vuille,367,Marieann Ln,4l8,Las Vegas,NV,89110
12732,0,623681501,Wadors,O,Nield,283,Tres Ave,4j2,Mound City,SD,57646
12733,0,285800030,Sanabria,Z,Yusaku,918,Liggett Avenue,8g1,Oradell,NJ,07649
12734,0,685300140,Karstedt,D,Swaine,989,Seguy St,8s3,Stillwater,OK,74078
12735,0,665735754,Ayter,U,Vise,962,Vea Avenue,0e8,Christiansted,VI,00824
12736,0,686562346,Linsenmeyer,,Arkady,182,Hafiz Avenue,8j2,Caldwell,KS,67022
12737,0,465663507,Nela,P,Trela,17,Mau Rd,3v1,Glover,MO,63646
12738,0,382638455,Stuppard,Q,Calow,529,Zbignew Pkwy,6r6,Ellsworth,IA,50075
12739,0,250332381,Ludov,T,Durante,764,Tsunkuo Lane,0u8,Decker,MT,59025
12740,0,586722065,Cavallaro,V,Essie,296,Ottilie Avenue,1s8,Newark,DE,19711
12741,0,102213572,Adina,,Michitaka,854,Kopetski Road,1e8,Newark,NJ,07188
12742,0,230867654,Sator,J,Klooster,243,Wandscher Road,0n2,Miami,FL,33135
12743,0,686180071,Hargadon,W,Schannen,,PO Box 3727,,Athens,PA,18810
12744,0,653485237,Collymore,D,Lush,658,Zeller Ave,8h7,Ohley,WV,25147
12745,0,583871116,Muehlberg,,Eleonora,488,Reamey Pkwy,8k6,Bedford,MI,49020
12746,0,414632726,Weidenbach,E,Lenhart,819,Tyree Ave,5e2,Blunt,SD,57522
12747,0,474886505,Sujay,Y,Razairomisa,853,Horwood Pkwy,6i7,Conde,SD,57434
12748,0,663721383,Franci,,Lozada,412,Plouffe Road,0h2,Harrisonville,MO,64701
12749,0,643070564,Nooraini,Y,Elvira,754,Amil St,3j0,Maple,NC,27956
12750,0,768185580,Dusty,X,Galarpe,612,Rigel St,3p8,Aguadilla,PR,00604
12751,0,376378483,Juelich,C,Thonglouan,8,Gruening Road,8q7,Street,MD,21154
12752,0,344285861,Marlin,,Wolossow,242,Emelien,3n8,Schurz,NV,89427
12753,0,432780340,Mcguinness,R,Jorah,584,Rtprel Lane,2u1,Odessa,DE,19730
12754,0,587871324,Niebel,E,Pickel,324,Finlay,1s4,Martin,SC,29836
12755,0,481480683,Tremewan,J,Hoa,929,Chuchay Street,7e1,Providence,RI,02918
12756,0,553638057,Kaderan,,Kus,,PO Box 3459,,Newbury,NH,03255
12757,0,518650637,Jonet,H,Gioulountas,835,Norleza Street,5p5,Agana,GU,96927
12758,0,613432243,Tiong,P,Farni,18,Mavarez Rd,3p7,Beebe Plain,VT,05823
12759,0,241476755,Naomi,,Metter,193,Yogeswaran Lane,1e4,Roanoke Rapids,NC,27870
12760,0,537732330,Pradnyana,N,Mely,941,Ekeloef Ln,8k7,Westbend,KY,40388
12761,0,573451615,Millradt,T,Strohmeier,,PO Box 3736,,Lake Charles,LA,70612
12762,0,742826551,Tabitha,B,Kricke,839,Glickman Road,7x4,Sunset,SC,29685
12763,0,132581363,Khuah,Q,Rykwalder,219,Shelton Road,6e8,Covington,KY,41014
12764,0,183322403,Younkin,M,Ellyn,719,Dennen Avenue,0d0,Reedsville,OH,45772
12765,0,710288057,Polychronopoulos,Q,Pintigny,536,Mcke Ave,4u4,Redfield,SD,57469
12766,0,624741320,Yewshing,P,Inderbitzin,857,Narbut Road,0z6,Dubois,WY,82513
12767,0,422704074,Teitelbaum,R,Spasev,573,Dowell Avenue,2j1,Chewelah,WA,99109
12768,0,510746516,Inanc,,Auke,,PO Box 4467,,Doty,WA,98539
12769,0,704273070,Calkin,Y,Kamsin,154,Elmira Street,2s0,East Brookfield,MA,01515
12770,0,532664744,Priebe,,Arron,521,Shastry Avenue,1o8,Boston,MA,02115
12771,0,320872711,Hazelrig,,Redfoot,53,Coronel Avenue,8y2,Mascoutah,IL,62224
12772,0,572175142,Geral,N,Norna,,PO Box 4386,,Chisholm,MN,55719
12773,0,511632415,Malmgren,O,Rubick,184,Schoenbaum Ave,8i6,Bow,WA,98246
12774,0,101087606,Auli,,Tomayko,397,Querido Parkway,8i1,Washington,DC,20033
12775,0,513116070,Efigenia,N,Dzuy,300,Pangchun Lane,2q0,Chattanooga,TN,37410
12776,0,208382201,Stroh,S,Hedwig,366,Noak Avenue,5u1,Rio Grande,PR,00745
12777,0,607106776,Esma,T,Bina,567,Hando,5e1,Homestead,FL,33032
12778,0,253346822,Spitzl,Y,Masago,863,Pirnay Road,7g5,Eagle River,AK,99577
12779,0,426277411,Blancke,C,Ciccolella,,PO Box 4516,,Las Vegas,NV,89150
12780,0,650380111,Asakawa,,Verner,370,Unto St,1j2,Browerville,MN,56438
12781,0,480752575,Ludovika,R,Broughton,482,Crabb Lane,4h8,Beech Grove,AR,72412
12782,0,217552148,Fossett,Z,Yamanochi,985,Komada Road,6r7,Syria,VA,22743
12783,0,721443333,Ferouelle,Z,Jinchao,247,Bilovus Parkway,0d0,West Palm Beach,FL,33404
12784,0,643810553,Burnier,V,Thometz,962,Wuebker,4a0,Slidell,LA,70461
12785,0,175361805,Macmaid,N,Xiaowen,560,Antonet Street,3m8,Miami,FL,33150
12786,0,306164730,Torralva,A,Corin,19,Demetrick Road,5r1,Sioux Falls,SD,57104
12787,0,551556574,Schultz,I,M,241,Yokley Avenue,2l5,Garrison,MO,65657
12788,0,573601757,Ghu,P,Nguan,,PO Box 3461,,Wonder Lake,IL,60097
12789,0,607135127,Hentschke,J,Tufford,361,Wessel Parkway,5a8,Sligo,PA,16255
12790,0,312245506,Maaike,T,Atro,222,Elianora St,3a3,Colfax,WA,99111
12791,0,587835486,Soumet,,Valerien,586,Heidari St,6q0,Mobile,AL,36630
12792,0,153020740,Zanatta,L,Oehler,244,Arriero Ave,6i8,Princeton,MO,64673
12793,0,264836021,Yoshioka,H,Branciforti,751,Leiwe Ave,4w0,Perry Point,MD,21902
12794,0,178608866,Cosetta,Q,Klod,590,Chirhart Road,1x1,Lytton,IA,50561
12795,0,166280655,Gilburt,A,Epiphanie,366,Graiber Rd,8p2,Cooksville,MD,21723
12796,0,213538605,Lidster,C,Pizzanelli,,PO Box 1963,,Malaga,OH,43757
12797,0,651872704,Osavo,C,Weirick,84,Buckie Rd,7v0,Highland Home,AL,36041
12798,0,345805761,Stream,O,Bouthors,174,Beulah Pkwy,5r4,Sample,KY,40163
12799,0,187683488,Tancrell,,Eleta,264,Copus St,3n3,Kasilof,AK,99610
12800,0,500371470,Simandl,,Olimpia,400,Thuilliez Lane,6g0,Waterbury,CT,06710
12801,0,701813341,Standerfer,A,Jame,,PO Box 1507,,Macon,MS,39341
12802,0,373658324,Omaki,C,Grinnell,92,Yanagisawa Avenue,2q0,Villamont,VA,24178
12803,0,506835130,Bishop,U,Hauk,798,Calzavara Avenue,7v2,Madison,WI,53791
12804,0,603034722,Kanemasu,J,Mishina,750,Polgar Road,1b7,Columbia,SC,29250
12805,0,166713253,Toshitaka,,Kiuchi,902,Pedrick Avenue,4k6,Tampa,FL,33630
12806,0,170370363,Buxmann,I,Mingione,89,Lively Avenue,4i3,Foster,RI,02825
12807,0,151417184,Younglove,R,Per,,PO Box 2013,,Diaz,AR,72043
12808,0,374381873,Horton,P,Hussin,755,Bramer Street,1s7,Easton,ME,04740
12809,0,600310245,Klebanov,,Dejesus,886,Ishizuka Pkwy,3y1,Avalon,NJ,08202
12810,0,303052148,Ab,T,Finsterbusch,928,Truran,7j4,Converse,LA,71419
12811,0,468478361,Grover,L,Charlton,587,Milliren Road,1c2,Spokane,WA,99210
12812,0,264187324,Lawanna,E,Sill,978,Loreti Rd,6h1,Wilmington,DE,19801
12813,0,676454738,Islam,H,Tsuji,987,Maxcine,2n3,Agana,GU,96918
12814,0,577038821,Roskuski,W,Garrott,78,Lenhardt St,0c3,Blountville,TN,37617
12815,0,453352161,Carlos,G,Yuill,562,Matoti Lane,0m4,Morrow,LA,71356
12816,0,753366320,Swazey,,Stoltz,860,Landau Ave,4m3,FPO San Francisco,GU,96630
12817,0,278555341,Sanimah,,Merz,,PO Box 4054,,Holbrook,ID,83243
12818,0,356313224,Farren,M,Oertelt,321,Guazzone Avenue,1a0,Fredericksburg,TX,78624
12819,0,401564127,Lisetta,M,Galazin,,PO Box 1366,,Choctaw,OK,73020
12820,0,702208430,Kubillus,B,Haehni,478,Isnard Street,1c1,Frederiksted,VI,00841
12821,0,762753573,Norakmar,R,Stovall,,PO Box 3842,,Cheyenne,WY,82005
12822,0,533121057,Delucheux,K,Tunlin,117,Normandin Road,7z8,Brattleboro,VT,05301
12823,0,454475556,Groleau,L,Moulkheir,920,Holsenback,8t3,Meridian,ID,83642
12824,0,715083888,Helgevold,,Bockaj,259,Mckelvey Street,1c0,Menan,ID,83434
12825,0,380388364,Githens,G,Dode,919,Katsohirakis Pkwy,0l0,Sharon,VT,05065
12826,0,168313022,Iten,J,Barit,207,Niimura Avenue,4e0,Memphis,TN,38147
12827,0,731074508,Aziza,H,Mizell,30,Disque Ln,3k6,Cotesfield,NE,68829
12828,0,530521073,Breyer,,Mastrangelo,440,Dekoning Ave,5j1,Tulsa,OK,74182
12829,0,128884275,Ashalata,,Bruederle,414,Yawar Street,8x0,Pompano Beach,FL,33060
12830,0,123536570,Mingming,,Bilic,816,Wallkamm St,3m0,New Hampton,IA,50661
12831,0,632514210,Janeta,C,Maudy,72,Drexler Avenue,5f2,Wagener,SC,29164
12832,0,366251572,Stapf,L,Sinha,818,Vahle Lane,5w1,Thornton,MS,39172
12833,0,582523487,Llywellyn,P,Delevoy,170,Jacksha Avenue,2b3,Ashby,MA,01431
12834,0,722543480,Sabrina,G,Lizardi,376,Idt,8d4,Saint Charles,VA,24282
12835,0,638387302,Somenzi,M,Aryn,646,Jeon St,2c7,Rocksprings,TX,78880
